borough,incident_zip,complaint_type,request_count,avg_response_hours,repeat_proxy_rate,delay_48h_rate,volume_score,delay_score,response_score,repeat_score,hotspot_priority_score,hotspot_rank,hotspot_label
QUEENS,11377,HEAT/HOT WATER,256,52.84436414930556,0.77734375,0.45703125,0.015789473684210527,0.45703125,0.00326252088529611,0.7559344951923077,0.2722498791449402,237,QUEENS | 11377 | HEAT/HOT WATER
BROOKLYN,11238,HEAT/HOT WATER,306,75.24509168482207,0.7549019607843137,0.4673202614379085,0.020850202429149797,0.4673202614379085,0.004653408386154111,0.7313348416289592,0.272135125914852,238,BROOKLYN | 11238 | HEAT/HOT WATER
BROOKLYN,11201,REQUEST LARGE BULKY ITEM COLLECTION,122,105.31475409836064,0.5163934426229508,0.7049180327868853,0.002226720647773279,0.7049180327868853,0.0065204690670940015,0.4698928121059269,0.2720768292370801,239,BROOKLYN | 11201 | REQUEST LARGE BULKY ITEM COLLECTION
MANHATTAN,10024,HEAT/HOT WATER,198,50.01261644219978,0.8131313131313131,0.4343434343434343,0.009919028340080972,0.4343434343434343,0.003086694341932641,0.7951631701631702,0.2720491081058149,240,MANHATTAN | 10024 | HEAT/HOT WATER
BROOKLYN,11222,REQUEST LARGE BULKY ITEM COLLECTION,184,65.65434782608695,0.6521739130434783,0.5760869565217391,0.008502024291497975,0.5760869565217391,0.004057907827705943,0.6187290969899666,0.2717770544191832,241,BROOKLYN | 11222 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11212,WATER LEAK,106,567.1834538784067,0.2358490566037736,0.9339622641509434,0.0006072874493927126,0.9339622641509434,0.03519843948314683,0.16237300435413646,0.27148784781079227,242,BROOKLYN | 11212 | WATER LEAK
BROOKLYN,11206,REQUEST LARGE BULKY ITEM COLLECTION,150,72.18822222222222,0.5533333333333333,0.6666666666666666,0.005060728744939271,0.6666666666666666,0.004463603768400359,0.5103846153846154,0.2714374218068255,243,BROOKLYN | 11206 | REQUEST LARGE BULKY ITEM COLLECTION
QUEENS,11420,REQUEST LARGE BULKY ITEM COLLECTION,185,119.86774774774774,0.3783783783783784,0.8108108108108109,0.00860323886639676,0.8108108108108109,0.007424081547309442,0.31860706860706867,0.2709790242027716,244,QUEENS | 11420 | REQUEST LARGE BULKY ITEM COLLECTION
BRONX,10466,HEAT/HOT WATER,500,43.56156277777778,0.806,0.386,0.04048582995951417,0.386,0.002686140837811737,0.7873461538461539,0.27056648387870824,245,BRONX | 10466 | HEAT/HOT WATER
BROOKLYN,11226,ELECTRIC,120,454.6449953703704,0.3,0.875,0.0020242914979757085,0.875,0.028210794324904646,0.2326923076923077,0.27032979728638756,246,BROOKLYN | 11226 | ELECTRIC
BRONX,10461,HEAT/HOT WATER,337,43.725267062314536,0.8249258160237388,0.3946587537091988,0.023987854251012145,0.3946587537091988,0.0026963054292446745,0.8080917598721753,0.27028262791652635,247,BRONX | 10461 | HEAT/HOT WATER
BROOKLYN,11223,HEAT/HOT WATER,159,56.26465408805032,0.710691823899371,0.5220125786163522,0.00597165991902834,0.5220125786163522,0.0034748907075515625,0.6828737300435413,0.2699877882365404,248,BROOKLYN | 11223 | HEAT/HOT WATER
MANHATTAN,10014,HEAT/HOT WATER,123,55.37673215898826,0.7723577235772358,0.4715447154471545,0.002327935222672065,0.4715447154471545,0.0034197585913775656,0.7504690431519699,0.2694241253699581,249,MANHATTAN | 10014 | HEAT/HOT WATER
BROOKLYN,11235,HEAT/HOT WATER,299,49.40485693050911,0.7859531772575251,0.4280936454849498,0.020141700404858298,0.4280936454849498,0.0030489578395356616,0.7653717519938257,0.2686117856078763,250,BROOKLYN | 11235 | HEAT/HOT WATER
QUEENS,11356,REQUEST LARGE BULKY ITEM COLLECTION,117,118.56737891737892,0.358974358974359,0.8290598290598291,0.0017206477732793523,0.8290598290598291,0.007343340118273368,0.29733727810650884,0.26852217301331177,251,QUEENS | 11356 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11208,HEAT/HOT WATER,405,53.26466392318245,0.7358024691358025,0.454320987654321,0.030870445344129555,0.454320987654321,0.0032886177922457583,0.7103988603988605,0.26850148979984106,252,BROOKLYN | 11208 | HEAT/HOT WATER
BRONX,10466,PAINT/PLASTER,103,407.3956391585761,0.4077669902912621,0.7766990291262136,0.0003036437246963563,0.7766990291262136,0.0252770262642747,0.35082150858849886,0.2682520704287729,253,BRONX | 10466 | PAINT/PLASTER
BROOKLYN,11214,HEAT/HOT WATER,272,49.37514910130719,0.7867647058823529,0.4301470588235294,0.017408906882591092,0.4301470588235294,0.003047113245504103,0.7662613122171945,0.26820965688918336,254,BROOKLYN | 11214 | HEAT/HOT WATER
MANHATTAN,10036,AIR QUALITY,309,31.99169363538295,0.9741100323624596,0.2588996763754045,0.021153846153846155,0.2588996763754045,0.0019677540643819433,0.9716206123973116,0.26780574314450917,255,MANHATTAN | 10036 | AIR QUALITY
BROOKLYN,11229,HEAT/HOT WATER,220,54.061566919191925,0.7136363636363636,0.5,0.012145748987854251,0.5,0.003338098435889519,0.6861013986013986,0.2675792940808049,256,BROOKLYN | 11229 | HEAT/HOT WATER
BROOKLYN,11201,NOISE,156,125.12756410256412,0.5384615384615384,0.6602564102564102,0.005668016194331984,0.6602564102564102,0.007750669726783672,0.4940828402366864,0.2673104775481902,257,BROOKLYN | 11201 | NOISE
QUEENS,11378,REQUEST LARGE BULKY ITEM COLLECTION,138,115.24613526570047,0.3985507246376811,0.782608695652174,0.0038461538461538464,0.782608695652174,0.007137120196393629,0.3407190635451504,0.2664050161899941,258,QUEENS | 11378 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11216,HEAT/HOT WATER,386,50.42042962003455,0.7331606217616581,0.4507772020725388,0.02894736842105263,0.4507772020725388,0.0031120159414582027,0.7075029892387407,0.26624064812552256,259,BROOKLYN | 11216 | HEAT/HOT WATER
BRONX,10456,GENERAL,110,655.4558838383838,0.2454545454545454,0.9,0.0010121457489878543,0.9,0.04067937840832378,0.17290209790209787,0.26608718464126324,260,BRONX | 10456 | GENERAL
BROOKLYN,11221,DOOR/WINDOW,101,552.4476237623762,0.2376237623762376,0.9108910891089108,0.00010121457489878542,0.9108910891089108,0.034283474471824886,0.16431835491241434,0.26576945026044385,261,BROOKLYN | 11221 | DOOR/WINDOW
MANHATTAN,10128,HEAT/HOT WATER,125,53.5673,0.744,0.48,0.0025303643724696357,0.48,0.003307408821951684,0.7193846153846154,0.2653851801492037,262,MANHATTAN | 10128 | HEAT/HOT WATER
BROOKLYN,11201,HEAT/HOT WATER,108,59.97731481481482,0.7222222222222222,0.5,0.0008097165991902834,0.5,0.003705414175666414,0.6955128205128205,0.2649822628685902,263,BROOKLYN | 11201 | HEAT/HOT WATER
QUEENS,11364,REQUEST LARGE BULKY ITEM COLLECTION,110,123.00166666666668,0.3727272727272727,0.8,0.0010121457489878543,0.8,0.007618670256364345,0.31241258741258743,0.2640301763205673,264,QUEENS | 11364 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11206,HEAT/HOT WATER,223,58.44769930244146,0.672645739910314,0.515695067264574,0.012449392712550607,0.515695067264574,0.003610438550704885,0.6411693687478441,0.2626789634333383,265,BROOKLYN | 11206 | HEAT/HOT WATER
QUEENS,11379,REQUEST LARGE BULKY ITEM COLLECTION,168,125.63045634920636,0.3511904761904761,0.8035714285714286,0.006882591093117409,0.8035714285714286,0.007781894897440476,0.288804945054945,0.2625741668257092,266,QUEENS | 11379 | REQUEST LARGE BULKY ITEM COLLECTION
BRONX,10472,HEAT/HOT WATER,466,41.67357236528374,0.8175965665236051,0.3476394849785407,0.037044534412955465,0.3476394849785407,0.002568913294094053,0.8000577748431825,0.2621245769725679,267,BRONX | 10472 | HEAT/HOT WATER
BRONX,10457,ELECTRIC,117,437.56154320987656,0.3247863247863248,0.8205128205128205,0.0017206477732793523,0.8205128205128205,0.027150062701618616,0.25986193293885607,0.26186136023053086,268,BRONX | 10457 | ELECTRIC
MANHATTAN,10011,NOISE,142,123.9981220657277,0.4577464788732394,0.7112676056338029,0.004251012145748988,0.7112676056338029,0.007680541343252884,0.40560671722643554,0.26179073091352534,269,MANHATTAN | 10011 | NOISE
BROOKLYN,11237,REQUEST LARGE BULKY ITEM COLLECTION,111,71.27042042042042,0.5855855855855856,0.6036036036036037,0.0011133603238866396,0.6036036036036037,0.004406616375809334,0.5457380457380457,0.2611548466344361,270,BROOKLYN | 11237 | REQUEST LARGE BULKY ITEM COLLECTION
BRONX,10469,HEAT/HOT WATER,427,40.08764897215717,0.8688524590163934,0.3044496487119438,0.033097165991902835,0.3044496487119438,0.0024704414466363896,0.8562421185372004,0.26097026849918264,271,BRONX | 10469 | HEAT/HOT WATER
BRONX,10474,HEAT/HOT WATER,141,55.1526280535855,0.8226950354609929,0.3900709219858156,0.004149797570850202,0.3900709219858156,0.0034058437040775237,0.8056464811783961,0.2608178223160848,272,BRONX | 10474 | HEAT/HOT WATER
BROOKLYN,11220,HEAT/HOT WATER,260,53.15258012820513,0.7,0.4769230769230769,0.016194331983805668,0.4769230769230769,0.003281658377680517,0.6711538461538461,0.2604315200117128,273,BROOKLYN | 11220 | HEAT/HOT WATER
BROOKLYN,11238,REQUEST LARGE BULKY ITEM COLLECTION,242,72.74800275482093,0.5743801652892562,0.5867768595041323,0.01437246963562753,0.5867768595041323,0.004498361199594535,0.5334551811824539,0.2598089931467141,274,BROOKLYN | 11238 | REQUEST LARGE BULKY ITEM COLLECTION
QUEENS,11361,REQUEST LARGE BULKY ITEM COLLECTION,150,131.19055555555553,0.3,0.84,0.005060728744939271,0.84,0.008127127992096892,0.2326923076923077,0.25978182223525176,275,QUEENS | 11361 | REQUEST LARGE BULKY ITEM COLLECTION
QUEENS,11435,HEAT/HOT WATER,215,47.7942661498708,0.8093023255813954,0.3813953488372093,0.011639676113360324,0.3813953488372093,0.00294895436499515,0.7909660107334526,0.2586402529560863,276,QUEENS | 11435 | HEAT/HOT WATER
BROOKLYN,11234,DAMAGED TREE,126,2604.265936948854,0.2698412698412698,0.7698412698412699,0.002631578947368421,0.7698412698412699,0.16168328509484245,0.19963369963369965,0.2576921817302311,277,BROOKLYN | 11234 | DAMAGED TREE
BROOKLYN,11221,REQUEST LARGE BULKY ITEM COLLECTION,308,66.32467532467533,0.5616883116883117,0.577922077922078,0.021052631578947368,0.577922077922078,0.004099529249947241,0.519542957042957,0.25742509290818194,278,BROOKLYN | 11221 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11207,ILLEGAL DUMPING,111,191.94797047047047,0.3063063063063063,0.8288288288288288,0.0011133603238866396,0.8288288288288288,0.011899627293988432,0.2396049896049896,0.257358493351858,279,BROOKLYN | 11207 | ILLEGAL DUMPING
BRONX,10456,ELECTRIC,102,615.4826198257081,0.284313725490196,0.8333333333333334,0.00020242914979757084,0.8333333333333334,0.038197391464124035,0.21549773755656104,0.2572434612241832,280,BRONX | 10456 | ELECTRIC
QUEENS,11106,HEAT/HOT WATER,279,43.27355236957387,0.8566308243727598,0.3225806451612903,0.01811740890688259,0.3225806451612903,0.0026682579330599746,0.8428453267162944,0.2568614288862935,281,QUEENS | 11106 | HEAT/HOT WATER
QUEENS,11357,REQUEST LARGE BULKY ITEM COLLECTION,171,118.17524366471736,0.2865497076023391,0.8304093567251462,0.007186234817813765,0.8304093567251462,0.007318991979548498,0.2179487179487179,0.2551644254950879,282,QUEENS | 11357 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11232,HEAT/HOT WATER,103,53.59276699029127,0.6601941747572816,0.5145631067961165,0.0003036437246963563,0.5145631067961165,0.0033089900973109075,0.6275205377147125,0.25476269024644677,283,BROOKLYN | 11232 | HEAT/HOT WATER
QUEENS,11385,HEAT/HOT WATER,232,50.74659961685824,0.7155172413793104,0.4439655172413793,0.013360323886639677,0.4439655172413793,0.0031322682199173587,0.6881631299734748,0.2544379750926833,284,QUEENS | 11385 | HEAT/HOT WATER
BROOKLYN,11215,HEAT/HOT WATER,151,48.94092715231788,0.7218543046357616,0.4503311258278146,0.005161943319838057,0.4503311258278146,0.0030201518943386175,0.695109526235354,0.25412248681611044,285,BROOKLYN | 11215 | HEAT/HOT WATER
QUEENS,11103,HEAT/HOT WATER,116,49.06752394636016,0.6896551724137931,0.4827586206896552,0.0016194331983805667,0.4827586206896552,0.0030280124380733207,0.6598143236074271,0.2537544950389624,286,QUEENS | 11103 | HEAT/HOT WATER
BROOKLYN,11214,REQUEST LARGE BULKY ITEM COLLECTION,163,75.8120654396728,0.4171779141104294,0.7116564417177914,0.006376518218623482,0.7116564417177914,0.004688612452972302,0.36113732892873995,0.25339547537059104,287,BROOKLYN | 11214 | REQUEST LARGE BULKY ITEM COLLECTION
MANHATTAN,10011,HEAT/HOT WATER,144,55.394631558641976,0.6458333333333334,0.5138888888888888,0.004453441295546558,0.5138888888888888,0.0034208699861397107,0.6117788461538463,0.25312249846913104,288,MANHATTAN | 10011 | HEAT/HOT WATER
BROOKLYN,11211,REQUEST LARGE BULKY ITEM COLLECTION,219,70.75182648401827,0.5799086757990868,0.5570776255707762,0.012044534412955466,0.5570776255707762,0.004374416268780717,0.5395152792413067,0.25264643844645474,289,BROOKLYN | 11211 | REQUEST LARGE BULKY ITEM COLLECTION
QUEENS,11422,REQUEST LARGE BULKY ITEM COLLECTION,130,118.68333333333334,0.2461538461538461,0.8615384615384616,0.003036437246963563,0.8615384615384616,0.0073505398642443225,0.17366863905325441,0.2524354990736884,290,QUEENS | 11422 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11236,HEAT/HOT WATER,254,57.61937882764655,0.6889763779527559,0.452755905511811,0.015587044534412956,0.452755905511811,0.0035590071588775286,0.6590702604482133,0.2517716973551922,291,BROOKLYN | 11236 | HEAT/HOT WATER
MANHATTAN,10028,NOISE,118,84.97796610169492,0.6101694915254238,0.5423728813559322,0.0018218623481781376,0.5423728813559322,0.005257733998006918,0.5726857887874838,0.2516477831354521,292,MANHATTAN | 10028 | NOISE
QUEENS,11374,HEAT/HOT WATER,190,44.361711988304094,0.7842105263157895,0.3789473684210526,0.009109311740890687,0.3789473684210526,0.002735823042730212,0.7634615384615385,0.25148324795033666,293,QUEENS | 11374 | HEAT/HOT WATER
QUEENS,11354,HEAT/HOT WATER,124,55.16931451612904,0.7741935483870968,0.3951612903225806,0.0024291497975708503,0.3951612903225806,0.0034068797861489006,0.7524813895781638,0.25076929238322865,294,QUEENS | 11354 | HEAT/HOT WATER
BROOKLYN,11228,REQUEST LARGE BULKY ITEM COLLECTION,171,101.30799220272904,0.3508771929824561,0.7543859649122807,0.007186234817813765,0.7543859649122807,0.006271684511739175,0.2884615384615385,0.25010404552426424,295,BROOKLYN | 11228 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11207,WATER LEAK,103,715.5317934196332,0.2233009708737864,0.8446601941747572,0.0003036437246963563,0.8446601941747572,0.04440956224305647,0.1486183719193428,0.24767161475389488,296,BROOKLYN | 11207 | WATER LEAK
QUEENS,11414,REQUEST LARGE BULKY ITEM COLLECTION,104,126.70016025641029,0.2788461538461538,0.8173076923076923,0.0004048582995951417,0.8173076923076923,0.007848314070290551,0.20950443786982245,0.24756700108126922,297,QUEENS | 11414 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11205,REQUEST LARGE BULKY ITEM COLLECTION,103,78.28398058252426,0.4563106796116505,0.6601941747572816,0.0003036437246963563,0.6601941747572816,0.004842096569500325,0.40403286034354,0.246702887733332,298,BROOKLYN | 11205 | REQUEST LARGE BULKY ITEM COLLECTION
BRONX,10473,HEAT/HOT WATER,230,39.32535869565218,0.8391304347826087,0.3,0.013157894736842105,0.3,0.0024231099474279227,0.8236622073578596,0.24535906585842296,299,BRONX | 10473 | HEAT/HOT WATER
BRONX,10470,HEAT/HOT WATER,221,35.282209653092,0.8959276018099548,0.248868778280543,0.012246963562753036,0.248868778280543,0.002172066071353508,0.8859206404455273,0.24462591799504546,300,BRONX | 10470 | HEAT/HOT WATER
BROOKLYN,11219,MISSED COLLECTION,108,101.36083076131688,0.3055555555555556,0.7777777777777778,0.0008097165991902834,0.7777777777777778,0.006274965319944473,0.23878205128205132,0.2434659861385225,301,BROOKLYN | 11219 | MISSED COLLECTION
BROOKLYN,11220,REQUEST LARGE BULKY ITEM COLLECTION,156,85.41955128205129,0.4358974358974359,0.6538461538461539,0.005668016194331984,0.6538461538461539,0.005285152540862189,0.3816568047337279,0.24285287876714617,302,BROOKLYN | 11220 | REQUEST LARGE BULKY ITEM COLLECTION
MANHATTAN,10023,HEAT/HOT WATER,105,49.0269417989418,0.6666666666666666,0.4571428571428571,0.0005060728744939271,0.4571428571428571,0.003025492644842825,0.6346153846153846,0.2418650442553152,303,MANHATTAN | 10023 | HEAT/HOT WATER
MANHATTAN,10025,NOISE,170,147.44029411764706,0.4647058823529412,0.6176470588235294,0.00708502024291498,0.6176470588235294,0.009136093358172098,0.4132352941176471,0.24126324563030357,304,MANHATTAN | 10025 | NOISE
STATEN ISLAND,10304,HEAT/HOT WATER,102,50.04623366013072,0.7156862745098039,0.4019607843137255,0.00020242914979757084,0.4019607843137255,0.003088781674505194,0.6883484162895928,0.23870416824744473,305,STATEN ISLAND | 10304 | HEAT/HOT WATER
QUEENS,11413,REQUEST LARGE BULKY ITEM COLLECTION,151,101.74900662251656,0.2980132450331126,0.7549668874172185,0.005161943319838057,0.7549668874172185,0.006299067615399895,0.23051451859398883,0.2378542630433476,306,QUEENS | 11413 | REQUEST LARGE BULKY ITEM COLLECTION
QUEENS,11691,REQUEST LARGE BULKY ITEM COLLECTION,125,115.2456,0.304,0.752,0.0025303643724696357,0.752,0.007137086961117174,0.2370769230769231,0.23749809340854006,307,QUEENS | 11691 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11233,REQUEST LARGE BULKY ITEM COLLECTION,161,59.23954451345756,0.5093167701863354,0.5652173913043478,0.006174089068825911,0.5652173913043478,0.0036596051505338564,0.46213569039655994,0.23675006230550938,308,BROOKLYN | 11233 | REQUEST LARGE BULKY ITEM COLLECTION
MANHATTAN,10009,NOISE,114,121.19298245614036,0.4649122807017544,0.6052631578947368,0.001417004048582996,0.6052631578947368,0.007506366927937548,0.4134615384615385,0.23570085382461575,309,MANHATTAN | 10009 | NOISE
BROOKLYN,11218,REQUEST LARGE BULKY ITEM COLLECTION,139,85.91151079136691,0.3453237410071942,0.7050359712230215,0.003947368421052632,0.7050359712230215,0.005315698885008843,0.2823741007194245,0.23511011515081265,310,BROOKLYN | 11218 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11204,REQUEST LARGE BULKY ITEM COLLECTION,153,70.11633986928103,0.4183006535947712,0.6339869281045751,0.005364372469635627,0.6339869281045751,0.004334958157967166,0.36236802413273,0.23376632956423912,311,BROOKLYN | 11204 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11201,ILLEGAL PARKING,1709,1.5572418893439957,0.8554710356933879,0.0,0.16285425101214576,0.0,7.804318504038599e-05,0.8415740198946752,0.23346821086154942,312,BROOKLYN | 11201 | ILLEGAL PARKING
STATEN ISLAND,10301,HEAT/HOT WATER,118,48.12421610169492,0.711864406779661,0.3813559322033898,0.0018218623481781376,0.3813559322033898,0.0029694413453029657,0.6841590612777053,0.23334495644745523,313,STATEN ISLAND | 10301 | HEAT/HOT WATER
MANHATTAN,10003,NOISE,152,99.87269736842104,0.5526315789473685,0.5131578947368421,0.005263157894736842,0.5131578947368421,0.006182565368536354,0.5096153846153847,0.2332451985704627,314,MANHATTAN | 10003 | NOISE
BROOKLYN,11213,REQUEST LARGE BULKY ITEM COLLECTION,126,64.5404761904762,0.4206349206349206,0.626984126984127,0.002631578947368421,0.626984126984127,0.003988746228687569,0.3649267399267399,0.23138232324463023,315,BROOKLYN | 11213 | REQUEST LARGE BULKY ITEM COLLECTION
QUEENS,11435,REQUEST LARGE BULKY ITEM COLLECTION,105,84.04619047619047,0.3523809523809524,0.6857142857142857,0.0005060728744939271,0.6857142857142857,0.005199878954278384,0.29010989010989013,0.2304329604434888,316,QUEENS | 11435 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11219,HEAT/HOT WATER,139,49.16582134292566,0.6474820143884892,0.4172661870503597,0.003947368421052632,0.4172661870503597,0.0030341158389576477,0.6135860542335363,0.22906782235356188,317,BROOKLYN | 11219 | HEAT/HOT WATER
BROOKLYN,11219,REQUEST LARGE BULKY ITEM COLLECTION,185,73.40315315315316,0.4108108108108108,0.6162162162162163,0.00860323886639676,0.6162162162162163,0.004539040257842872,0.3541580041580041,0.22900780647089,318,BROOKLYN | 11219 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11225,REQUEST LARGE BULKY ITEM COLLECTION,120,75.47666666666667,0.45,0.5916666666666667,0.0020242914979757085,0.5916666666666667,0.004667787148953149,0.3971153846153846,0.22884962826127686,319,BROOKLYN | 11225 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11223,REQUEST LARGE BULKY ITEM COLLECTION,114,100.25657894736842,0.2982456140350877,0.7192982456140351,0.001417004048582996,0.7192982456140351,0.006206401026959546,0.23076923076923078,0.22747616933083206,320,BROOKLYN | 11223 | REQUEST LARGE BULKY ITEM COLLECTION
QUEENS,11434,REQUEST LARGE BULKY ITEM COLLECTION,171,83.73060428849902,0.3801169590643274,0.6374269005847953,0.007186234817813765,0.6374269005847953,0.005180283836967684,0.3205128205128205,0.22711082575143357,321,QUEENS | 11434 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11230,REQUEST LARGE BULKY ITEM COLLECTION,127,72.0515748031496,0.3858267716535433,0.6377952755905512,0.0027327935222672063,0.6377952755905512,0.004455119169544752,0.3267716535433071,0.2265645348906378,322,BROOKLYN | 11230 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11222,HEAT/HOT WATER,105,56.59707671957672,0.6285714285714286,0.4285714285714285,0.0005060728744939271,0.4285714285714285,0.0034955312194482994,0.5928571428571429,0.2264410445470005,323,BROOKLYN | 11222 | HEAT/HOT WATER
MANHATTAN,10023,NOISE,105,128.69761904761904,0.419047619047619,0.6095238095238096,0.0005060728744939271,0.6095238095238096,0.007972338634303763,0.3631868131868132,0.22641659496325817,324,MANHATTAN | 10023 | NOISE
STATEN ISLAND,10301,REQUEST LARGE BULKY ITEM COLLECTION,110,82.29212121212122,0.2909090909090909,0.7181818181818181,0.0010121457489878543,0.7181818181818181,0.0050909667320675235,0.22272727272727275,0.22525941240031436,325,STATEN ISLAND | 10301 | REQUEST LARGE BULKY ITEM COLLECTION
MANHATTAN,10016,NOISE,121,101.77038567493112,0.4958677685950413,0.5289256198347108,0.002125506072874494,0.5289256198347108,0.006300395065891691,0.4473935155753337,0.22350536976277796,326,MANHATTAN | 10016 | NOISE
BROOKLYN,11207,REQUEST LARGE BULKY ITEM COLLECTION,157,68.88619957537155,0.4076433121019108,0.5987261146496815,0.0057692307692307696,0.5987261146496815,0.004258577301301341,0.35068593826555605,0.22276519521841912,327,BROOKLYN | 11207 | REQUEST LARGE BULKY ITEM COLLECTION
QUEENS,11366,AIR QUALITY,135,20.842222222222222,1.0,0.0814814814814814,0.00354251012145749,0.0814814814814814,0.001275470280065057,1.0,0.22197869496096312,328,QUEENS | 11366 | AIR QUALITY
QUEENS,11412,REQUEST LARGE BULKY ITEM COLLECTION,128,69.99830729166666,0.34375,0.65625,0.002834008097165992,0.65625,0.004327629376496225,0.2806490384615385,0.22197505533764852,329,QUEENS | 11412 | REQUEST LARGE BULKY ITEM COLLECTION
STATEN ISLAND,10314,REQUEST LARGE BULKY ITEM COLLECTION,265,75.33044025157233,0.2566037735849056,0.7056603773584905,0.016700404858299597,0.7056603773584905,0.0046587077789761,0.18512336719883885,0.22081873588955664,330,STATEN ISLAND | 10314 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11208,REQUEST LARGE BULKY ITEM COLLECTION,147,74.01167800453516,0.3537414965986394,0.6394557823129252,0.004757085020242915,0.6394557823129252,0.004576824281080812,0.29160125588697017,0.22077355440588461,331,BROOKLYN | 11208 | REQUEST LARGE BULKY ITEM COLLECTION
MANHATTAN,10001,NOISE,114,90.4236842105263,0.5877192982456141,0.4385964912280701,0.001417004048582996,0.4385964912280701,0.005595865035883273,0.5480769230769231,0.22067068879721782,332,MANHATTAN | 10001 | NOISE
QUEENS,11366,DRUG ACTIVITY,582,0.4538411607483772,0.9982817869415808,0.0,0.04878542510121457,0.0,9.531736945319903e-06,0.998116574147502,0.21913891463052804,333,QUEENS | 11366 | DRUG ACTIVITY
BROOKLYN,11229,REQUEST LARGE BULKY ITEM COLLECTION,123,107.99417344173442,0.1951219512195122,0.7723577235772358,0.002327935222672065,0.7723577235772358,0.006686837363317725,0.11772983114446532,0.2185695968167685,334,BROOKLYN | 11229 | REQUEST LARGE BULKY ITEM COLLECTION
QUEENS,11366,NOISE - VEHICLE,552,0.5702601650563607,0.9981884057971014,0.0,0.045748987854251015,0.0,1.67603297531907e-05,0.9980142140468228,0.21790495200052795,335,QUEENS | 11366 | NOISE - VEHICLE
BROOKLYN,11234,REQUEST LARGE BULKY ITEM COLLECTION,221,71.26990950226244,0.3484162895927601,0.6199095022624435,0.012246963562753036,0.6199095022624435,0.004406584652300409,0.2857640097459101,0.21768995063773916,336,BROOKLYN | 11234 | REQUEST LARGE BULKY ITEM COLLECTION
BROOKLYN,11239,ABANDONED VEHICLE,565,1.3874385447394295,0.9893805309734514,0.0,0.04706477732793522,0.0,6.749989579944887e-05,0.988359428182437,0.2165079215520314,337,BROOKLYN | 11239 | ABANDONED VEHICLE
MANHATTAN,10016,ENCAMPMENT,186,98.42731630824372,0.8817204301075269,0.1505376344086021,0.008704453441295546,0.1505376344086021,0.006092819959714695,0.8703473945409429,0.2160995918808145,338,MANHATTAN | 10016 | ENCAMPMENT
STATEN ISLAND,10312,REQUEST LARGE BULKY ITEM COLLECTION,209,79.14027113237638,0.2200956937799043,0.7272727272727273,0.01103238866396761,0.7272727272727273,0.004895264656161965,0.1451048951048951,0.21598640600317218,339,STATEN ISLAND | 10312 | REQUEST LARGE BULKY ITEM COLLECTION
MANHATTAN,10011,ENCAMPMENT,344,57.769413759689925,0.877906976744186,0.127906976744186,0.024696356275303644,0.127906976744186,0.0035683230041481944,0.8661672629695886,0.2156239877407079,340,MANHATTAN | 10011 | ENCAMPMENT
BRONX,10468,NOISE - RESIDENTIAL,995,3.146786990508096,0.9045226130653268,0.0010050251256281,0.09058704453441295,0.0010050251256281,0.00017673990860679026,0.895342095090839,0.21558100409963105,341,BRONX | 10468 | NOISE - RESIDENTIAL
QUEENS,11432,DRUG ACTIVITY,503,0.4539650982990943,0.9940357852882704,0.0,0.04078947368421053,0.0,9.539432373511067e-06,0.9934623031044503,0.2150096810094303,342,QUEENS | 11432 | DRUG ACTIVITY
QUEENS,11375,STREET CONDITION,107,131.21264797507789,0.4953271028037383,0.4953271028037383,0.000708502024291498,0.4953271028037383,0.00812849973639085,0.4468008626887131,0.21469462400885245,343,QUEENS | 11375 | STREET CONDITION
BRONX,10456,NOISE - RESIDENTIAL,1146,4.167300271475664,0.8726003490401396,0.0008726003490401,0.10587044534412955,0.0008726003490401,0.00024010477765878336,0.8603503826016915,0.214672420461899,344,BRONX | 10456 | NOISE - RESIDENTIAL
QUEENS,11366,NOISE,187,18.654456327985734,0.946524064171123,0.0855614973262032,0.008805668016194331,0.0855614973262032,0.0011396293243517946,0.9413821472645002,0.21336001538958133,345,QUEENS | 11366 | NOISE
